created_at,id,full_text,entities,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,possibly_sensitive_appealable,lang,text,label
Fri Apr 03 20:21:28 +0000 2020,2314,"Als we nou eens na de Corona crisis niet terug gaan naar 'normaal' maar vooral vasthouden wat het debacle aan goede heeft gebracht. Aandacht voor de buren, inzet voor de buren die hulp nodig hebben, aandacht voor elkaar....en voor sommigen: anderhalve meter afstand.","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",False,0.0,2.0,False,False,,,nl,"Als we nou eens na de Corona crisis niet terug gaan naar 'normaal' maar vooral vasthouden wat het debacle aan goede heeft gebracht. Aandacht voor de buren, inzet voor de buren die hulp nodig hebben, aandacht voor elkaar....en voor sommigen: anderhalve meter afstand.",ANDERS
Sun Mar 22 18:15:51 +0000 2020,413,"Beste @Schiphol waarom komt de bagage van meerdere vluchten allemaal op dezelfde band binnen, terwijl alle andere banden stilstaan? #COVIDー19 #houdafstand https://t.co/zl9Jg0eEXW","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JoostvDoesburg', 'name': 'Joost van DOESBURG', 'id': 2390855842, 'id_str': '2390855842', 'indices': [3, 18]}, {'screen_name': 'Schiphol', 'name': 'Schiphol', 'id': 8279892, 'id_str': '8279892', 'indices': [26, 35]}], 'urls': []}",False,106.0,0.0,False,False,,,nl,"Beste  waarom komt de bagage van meerdere vluchten allemaal op dezelfde band binnen, terwijl alle andere banden stilstaan? #COVIDー19 #houdafstand ",EENS
Fri Apr 03 18:14:13 +0000 2020,2982,"Het wordt dit weekend mooi weer. Toch blijft de dringende oproep👇

🏠 Blijf 𝗯𝗶𝗻𝗻𝗲𝗻
🥦 Ga 𝗮𝗹𝗹𝗲𝗲𝗻 naar buiten voor een boodschap 
↔️ Houd 𝟭,𝟱 𝗺𝗲𝘁𝗲𝗿 afstand
⛔️ Grachten worden afgesloten en de drukte in parken wordt in de gaten gehouden. 

https://t.co/1ysbNKFmOB","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'AmsterdamNL', 'name': 'Gemeente Amsterdam', 'id': 31100650, 'id_str': '31100650', 'indices': [3, 15]}], 'urls': []}",False,39.0,0.0,False,False,,,nl,"Het wordt dit weekend mooi weer. Toch blijft de dringende oproep👇

🏠 Blijf 𝗯𝗶𝗻𝗻𝗲𝗻
🥦 Ga 𝗮𝗹𝗹𝗲𝗲𝗻 naar buiten voor een boodschap 
↔️ Houd 𝟭,𝟱 𝗺𝗲𝘁𝗲𝗿 afstand
⛔️ Grachten worden afgesloten en de drukte in parken wordt in de gaten gehouden. 

",EENS
Fri May 08 06:53:31 +0000 2020,1369,"@Mrijk2 @NOS Ik laat me o.a. leiden door #ChristianDrosten de wereldvermaarde, Duitse viroloog.
Hij ziet zoals van Dissel een mondkapjesplicht niet zitten. De toevoeging naast afstand houden en handen wassen is klein. 
Psychisch kan het in kleine ruimtes een rol spelen.","{'hashtags': [{'text': 'ChristianDrosten', 'indices': [41, 58]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Mrijk2', 'name': 'R', 'id': 985122953049223168, 'id_str': '985122953049223168', 'indices': [0, 7]}, {'screen_name': 'NOS', 'name': 'NOS', 'id': 7174972, 'id_str': '7174972', 'indices': [8, 12]}], 'urls': []}",False,0.0,0.0,False,False,,,nl,"  Ik laat me o.a. leiden door #ChristianDrosten de wereldvermaarde, Duitse viroloog.
Hij ziet zoals van Dissel een mondkapjesplicht niet zitten. De toevoeging naast afstand houden en handen wassen is klein. 
Psychisch kan het in kleine ruimtes een rol spelen.",EENS
Wed Jun 10 17:31:56 +0000 2020,3225,"Kijk @KajsaOllongren van @D66 in haar functie @MinBZK toch eens netjes voor de foto de 1,5 meter in acht nemen. Tot dat ... https://t.co/Enfizr1Z1h","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'HansAckerNY', 'name': 'Hans Acker', 'id': 2687750085, 'id_str': '2687750085', 'indices': [3, 15]}, {'screen_name': 'KajsaOllongren', 'name': 'Kajsa Ollongren', 'id': 2561159192, 'id_str': '2561159192', 'indices': [22, 37]}, {'screen_name': 'D66', 'name': 'D66', 'id': 28076891, 'id_str': '28076891', 'indices': [42, 46]}, {'screen_name': 'MinBZK', 'name': 'Ministerie van BZK', 'id': 18979401, 'id_str': '18979401', 'indices': [63, 70]}], 'urls': []}",False,30.0,0.0,False,False,,,nl,"Kijk  van  in haar functie  toch eens netjes voor de foto de 1,5 meter in acht nemen. Tot dat ... ",ONEENS
Sat May 09 08:45:32 +0000 2020,904,"@ActiZbrancheorg @verenso @hugodejonge @MinVWS naïef als ik ben, maar had deze papieren tijger niet anders gekund:
*schaf een container aan.
*2 kanten naar binnen.
*tafel op 1,5 meter.
*goeie koffie 
*fit to fly brief.
*quality time.
@AmarisZorggroep
Doet mee na 25 mei. https://t.co/qeCI81Q5Bt","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'verenso', 'name': 'Verenso', 'id': 144851652, 'id_str': '144851652', 'indices': [17, 25]}, {'screen_name': 'hugodejonge', 'name': 'Hugo de Jonge', 'id': 29785926, 'id_str': '29785926', 'indices': [26, 38]}, {'screen_name': 'MinVWS', 'name': 'Ministerie van VWS', 'id': 15581273, 'id_str': '15581273', 'indices': [39, 46]}, {'screen_name': 'AmarisZorggroep', 'name': 'AmarisZorggroep', 'id': 218422988, 'id_str': '218422988', 'indices': [234, 250]}], 'urls': [{'url': 'https://t.co/qeCI81Q5Bt', 'expanded_url': 'https://twitter.com/ActiZbranche/status/1258858836552753152', 'display_url': 'twitter.com/ActiZbranche/s…', 'indices': [271, 294]}]}",True,0.0,0.0,False,False,False,False,nl,"    naïef als ik ben, maar had deze papieren tijger niet anders gekund:
*schaf een container aan.
*2 kanten naar binnen.
*tafel op 1,5 meter.
*goeie koffie 
*fit to fly brief.
*quality time.

Doet mee na 25 mei. ",EENS
Sun Apr 19 16:03:04 +0000 2020,2530,De coronacrisis drukt Nederland weer eens met de neus op het feit dat het ’t dichtstbevolkte land van Europa is. Die anderhalve meter blijkt nu al moeilijk. Hoe moet dat straks met 20 miljoen mensen? Een goede reden om het over de bevolkingsgroei te hebben https://t.co/vfD0NvwHhZ,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ewmagazinenl', 'name': 'EW', 'id': 6227232, 'id_str': '6227232', 'indices': [3, 16]}], 'urls': []}",False,102.0,0.0,False,False,,,nl,De coronacrisis drukt Nederland weer eens met de neus op het feit dat het ’t dichtstbevolkte land van Europa is. Die anderhalve meter blijkt nu al moeilijk. Hoe moet dat straks met 20 miljoen mensen? Een goede reden om het over de bevolkingsgroei te hebben ,EENS
Thu Apr 30 07:20:05 +0000 2020,513,"Op 4 mei mogen de meeste bedrijven weer #opstarten
Op naar het ""#nieuwenormaal #Houdafstand is de boordschap. Onze #buttons helpen je erbij om deze #coronamaatregelen te respecteren. https://t.co/FapXWwJFmE","{'hashtags': [{'text': 'opstarten', 'indices': [40, 50]}, {'text': 'nieuwenormaal', 'indices': [64, 78]}, {'text': 'Houdafstand', 'indices': [79, 91]}, {'text': 'buttons', 'indices': [115, 123]}, {'text': 'coronamaatregelen', 'indices': [148, 166]}], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 1255758797647339522, 'id_str': '1255758797647339522', 'indices': [183, 206], 'media_url': 'http://pbs.twimg.com/media/EW1Z-SFXYAIMrm1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EW1Z-SFXYAIMrm1.jpg', 'url': 'https://t.co/FapXWwJFmE', 'display_url': 'pic.twitter.com/FapXWwJFmE', 'expanded_url': 'https://twitter.com/buttonpromotion/status/1255758806862225409/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1979, 'h': 2048, 'resize': 'fit'}, 'small': {'w': 657, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 1159, 'h': 1200, 'resize': 'fit'}}}]}",False,1.0,1.0,False,False,False,False,nl,"Op 4 mei mogen de meeste bedrijven weer #opstarten
Op naar het ""#nieuwenormaal #Houdafstand is de boordschap. Onze #buttons helpen je erbij om deze #coronamaatregelen te respecteren. ",EENS
Sun Mar 22 18:58:04 +0000 2020,67,"""Nu het advies om anderhalve meter afstand van elkaar te houden massaal wordt genegeerd"" is gewoon aperte, kwalijke bullshit. Echt Heel. Veel. Mensen. houden zich prima aan de regels, OOK degenen die ff buiten frisse neus halen of strandwandeling maken. https://t.co/oi0Rbzi9Yy","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'BartNijman', 'name': 'Bartimão', 'id': 36447473, 'id_str': '36447473', 'indices': [3, 14]}], 'urls': []}",False,4.0,0.0,False,False,,,nl,"""Nu het advies om anderhalve meter afstand van elkaar te houden massaal wordt genegeerd"" is gewoon aperte, kwalijke bullshit. Echt Heel. Veel. Mensen. houden zich prima aan de regels, OOK degenen die ff buiten frisse neus halen of strandwandeling maken. ",EENS
Tue Jun 16 05:25:57 +0000 2020,2585,"De waarheid over COVID19 - STOP de ""anderhalve meter"" wet! https://t.co/SXrRykqLNz via @CommonSense_TV","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'CommonSense_TV', 'name': 'CommonSenseTV', 'id': 1110591255338192896, 'id_str': '1110591255338192896', 'indices': [87, 102]}], 'urls': [{'url': 'https://t.co/SXrRykqLNz', 'expanded_url': 'https://commonsensetv.nl/dit-kan-echt-niet-hugo-de-jonge-zet-per-1-juli-anderhalve-meter-afstand-in-de-wet/', 'display_url': 'commonsensetv.nl/dit-kan-echt-n…', 'indices': [59, 82]}]}",False,0.0,0.0,False,False,False,False,nl,"De waarheid over COVID19 - STOP de ""anderhalve meter"" wet!  via ",ONEENS
Sun Mar 22 21:04:19 +0000 2020,3295,"Let op! De trein, tram, bus, metro of veerpont is even geen uitje ⚠️
Ga niet met het OV als dit niet strikt noodzakelijk is. Laat de ruimte aan mensen die het OV het hardst nodig hebben. En houd 1,5 meter afstand. Zorg voor elkaar. #coronavirus #covid19 https://t.co/FAmOLyq9rg","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'GVBnieuws', 'name': 'GVB Amsterdam', 'id': 153351046, 'id_str': '153351046', 'indices': [3, 13]}], 'urls': []}",True,39.0,0.0,False,False,,,nl,"Let op! De trein, tram, bus, metro of veerpont is even geen uitje ⚠️
Ga niet met het OV als dit niet strikt noodzakelijk is. Laat de ruimte aan mensen die het OV het hardst nodig hebben. En houd 1,5 meter afstand. Zorg voor elkaar. #coronavirus #covid19 ",EENS
Tue Mar 24 13:11:58 +0000 2020,3326,"Mag Nederland ook, 1,5 meter van elkaar, op Tweede Paasdag naar de meubelboulevard?","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",False,1.0,5.0,False,False,,,nl,"Mag Nederland ook, 1,5 meter van elkaar, op Tweede Paasdag naar de meubelboulevard?",EENS
Thu Apr 23 06:09:11 +0000 2020,3268,"Laat het @MinOCW nu eens een oproep plaatsen voor ouders van de reguliere thuiszitters met de vraag of deze thuiszitters net als de Corona-thuiszitters nu ook afstandsonderwijs krijgen.

Heb het lef eens om te weten in plaats van schone schijn ophouden en niet willen weten! https://t.co/DZb8rXfbmv","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'KatinkaSlump', 'name': 'Katinka Slump', 'id': 512930465, 'id_str': '512930465', 'indices': [3, 16]}, {'screen_name': 'MinOCW', 'name': 'Ministerie van Onderwijs, Cultuur en Wetenschap', 'id': 155892282, 'id_str': '155892282', 'indices': [27, 34]}], 'urls': []}",True,34.0,0.0,False,False,,,nl,"Laat het  nu eens een oproep plaatsen voor ouders van de reguliere thuiszitters met de vraag of deze thuiszitters net als de Corona-thuiszitters nu ook afstandsonderwijs krijgen.

Heb het lef eens om te weten in plaats van schone schijn ophouden en niet willen weten! ",ANDERS
Sun May 03 17:42:40 +0000 2020,1726,"@acoustic2rock12 @marcelbar8 Zelfs wel handig óm afstand te houden.
Vooral een driver kan erg hard aankomen.

2metet afstand is minimaal aan te raden!!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'acoustic2rock12', 'name': 'walter #Ja21🚜', 'id': 902872138985730048, 'id_str': '902872138985730048', 'indices': [0, 16]}, {'screen_name': 'marcelbar8', 'name': 'Elsschot 🇪🇺🇳🇱 💉💉', 'id': 1734953784, 'id_str': '1734953784', 'indices': [17, 28]}], 'urls': []}",False,0.0,0.0,False,False,,,nl,"  Zelfs wel handig óm afstand te houden.
Vooral een driver kan erg hard aankomen.

2metet afstand is minimaal aan te raden!!",ANDERS
Sat Apr 18 12:38:32 +0000 2020,2357,"Bedrijven leunen op overheid voor loon 1,5 miljoen werknemers https://t.co/BCMgDOfu0V https://t.co/YdClfCQ3Zd","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [{'url': 'https://t.co/BCMgDOfu0V', 'expanded_url': 'http://startm.nl/RV0gRx', 'display_url': 'startm.nl/RV0gRx', 'indices': [62, 85]}], 'media': [{'id': 1251490294983299073, 'id_str': '1251490294983299073', 'indices': [86, 109], 'media_url': 'http://pbs.twimg.com/media/EV4vyuhUEAEAFKj.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EV4vyuhUEAEAFKj.jpg', 'url': 'https://t.co/YdClfCQ3Zd', 'display_url': 'pic.twitter.com/YdClfCQ3Zd', 'expanded_url': 'https://twitter.com/startmakkelijk/status/1251490296656826369/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 500, 'h': 356, 'resize': 'fit'}, 'small': {'w': 500, 'h': 356, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 500, 'h': 356, 'resize': 'fit'}}}]}",False,0.0,0.0,False,False,False,False,nl,"Bedrijven leunen op overheid voor loon 1,5 miljoen werknemers  ",ANDERS
Sun Apr 26 06:19:54 +0000 2020,1790,"@de_NVA @JanJambon Het zal wereldnieuws worden. Duizenden moeders die voor de deur liggen te wachten tot hun kinderen bloemen naar hen gooien vanop 1,5 meter. Een unicum voor de Vlaemsche canon!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'de_NVA', 'name': 'N-VA', 'id': 24688336, 'id_str': '24688336', 'indices': [18, 25]}, {'screen_name': 'JanJambon', 'name': 'Jan Jambon', 'id': 143713239, 'id_str': '143713239', 'indices': [26, 36]}], 'urls': []}",False,3.0,0.0,False,False,,,nl,"  Het zal wereldnieuws worden. Duizenden moeders die voor de deur liggen te wachten tot hun kinderen bloemen naar hen gooien vanop 1,5 meter. Een unicum voor de Vlaemsche canon!",ANDERS
Sun May 31 17:57:25 +0000 2020,4372,"Wonderlijk: geen enkele compassie dus bij @cdavandaag @D66 &amp; @VVD met de 1,5 milj. Nederlanders die al decennia lijden onder #Luchtvaart? Hun #gezondheid gaat eraan door inademen #kankerverwekkende lucht&amp;slecht slapen. Kom eens n #Assendelft, dan leg ik 't uit: 2 banen ellende😱 https://t.co/rsgZcmhyXd","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'WinnifreddeWit', 'name': 'Winnie de Wit', 'id': 409580799, 'id_str': '409580799', 'indices': [3, 18]}, {'screen_name': 'cdavandaag', 'name': 'CDA', 'id': 23770198, 'id_str': '23770198', 'indices': [62, 73]}, {'screen_name': 'D66', 'name': 'D66', 'id': 28076891, 'id_str': '28076891', 'indices': [74, 78]}, {'screen_name': 'VVD', 'name': 'VVD', 'id': 7599192, 'id_str': '7599192', 'indices': [85, 89]}], 'urls': []}",True,21.0,0.0,False,False,,,nl,"Wonderlijk: geen enkele compassie dus bij   &amp;  met de 1,5 milj. Nederlanders die al decennia lijden onder #Luchtvaart? Hun #gezondheid gaat eraan door inademen #kankerverwekkende lucht&amp;slecht slapen. Kom eens n #Assendelft, dan leg ik 't uit: 2 banen ellende😱 ",ANDERS
Fri Jun 26 19:42:15 +0000 2020,3386,"Millions of children face starvation in Yemen during coronavirus, says Unicef https://t.co/kzRVHm3rFz

Vreselijk verdrietig word ik hiervan 😢....en dan lopen hier mensen te zeiken over 1,5 m afstand.

Die egoïstische figuren zouden hier eens naar moeten kijken.😡","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'PieterseMarc', 'name': 'Marc Pieterse 🌱✌️✊', 'id': 434790644, 'id_str': '434790644', 'indices': [3, 16]}], 'urls': [{'url': 'https://t.co/kzRVHm3rFz', 'expanded_url': 'https://www.independent.co.uk/news/world/middle-east/coronavirus-yemen-children-starvation-unief-report-a9587061.html', 'display_url': 'independent.co.uk/news/world/mid…', 'indices': [96, 119]}]}",False,20.0,0.0,False,False,False,False,nl,"Millions of children face starvation in Yemen during coronavirus, says Unicef 

Vreselijk verdrietig word ik hiervan 😢....en dan lopen hier mensen te zeiken over 1,5 m afstand.

Die egoïstische figuren zouden hier eens naar moeten kijken.😡",EENS
Sun Mar 22 08:15:00 +0000 2020,3393,"Misschien heb je (nog) geen klachten en misschien krijg ik door jou geen klachten. 

Maar houd alsjeblieft afstand. 

Want de mensen voor wie ik zorg zijn kwetsbaar.

Afstand nemen doe je niet voor jezelf. Afstand nemen doe je voor elkaar.

#coronavirusNederland #zorg","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'tommieniessen', 'name': 'Tommie Niessen', 'id': 876099517388554240, 'id_str': '876099517388554240', 'indices': [3, 17]}], 'urls': []}",False,169.0,0.0,False,False,,,nl,"Misschien heb je (nog) geen klachten en misschien krijg ik door jou geen klachten. 

Maar houd alsjeblieft afstand. 

Want de mensen voor wie ik zorg zijn kwetsbaar.

Afstand nemen doe je niet voor jezelf. Afstand nemen doe je voor elkaar.

#coronavirusNederland #zorg",ANDERS
Wed Jun 03 19:34:45 +0000 2020,4181,"Volhouden aan de ""anderhalve meter samenleving"" en het ""nieuwe normaal"" is onhoudbaar na de duizenden demonstranten door het hele land de afgelopen dagen!

Retweet is 👊","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NassauWillem', 'name': 'WvO-N 🇳🇱💎❤🙏💫🦅🏆🇳🇱', 'id': 1164533825009045509, 'id_str': '1164533825009045509', 'indices': [3, 16]}], 'urls': []}",False,32.0,0.0,False,False,,,nl,"Volhouden aan de ""anderhalve meter samenleving"" en het ""nieuwe normaal"" is onhoudbaar na de duizenden demonstranten door het hele land de afgelopen dagen!

Retweet is 👊",ONEENS
Mon Apr 13 13:58:53 +0000 2020,2173,"@vrtnws Het word stilaan tijd dat deze lockdown maatregeling word opgeheven.Mensen hebben genoeg gezond verstand om afstand te houden.
Is dit een manier om het UN agenda 
21  2030 in the voeren?????","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'RobbenLouis', 'name': 'LmRob', 'id': 840266212428902400, 'id_str': '840266212428902400', 'indices': [3, 15]}, {'screen_name': 'vrtnws', 'name': 'VRT NWS', 'id': 23498005, 'id_str': '23498005', 'indices': [17, 24]}], 'urls': []}",False,3.0,0.0,False,False,,,nl," Het word stilaan tijd dat deze lockdown maatregeling word opgeheven.Mensen hebben genoeg gezond verstand om afstand te houden.
Is dit een manier om het UN agenda 
21  2030 in the voeren?????",EENS
Thu Mar 19 15:55:19 +0000 2020,1936,"@jrderooy Dat klopt, het openhouden van de markten is in lijn met de landelijke richtlijn. Op de markt konden we vandaag zien dat velen zich aan het advies hielden anderhalve meter afstand te bewaren.  1/2","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'jrderooy', 'name': 'jrderooy', 'id': 17589861, 'id_str': '17589861', 'indices': [0, 9]}], 'urls': []}",False,0.0,0.0,False,False,,,nl," Dat klopt, het openhouden van de markten is in lijn met de landelijke richtlijn. Op de markt konden we vandaag zien dat velen zich aan het advies hielden anderhalve meter afstand te bewaren.  1/2",ANDERS
Fri Apr 10 10:54:38 +0000 2020,4005,"Stop Corona! 1.THUIS Blijf zoveel mogelijk thuis
2.AFSTAND Houd 1,5 meter afstand
3.HANDEN Was vaker je handen
4.ELLEBOOG Nies en hoest in je elleboog
5.PAPIER Gebruik papieren zakdoekjes
Alleen samen krijgen we corona onder controle! https://t.co/m69r1ePu9W
#coronanederland","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'MediaMa55179708', 'name': 'MediaMan', 'id': 1220107097523834886, 'id_str': '1220107097523834886', 'indices': [3, 19]}], 'urls': []}",False,1.0,0.0,False,False,,,nl,"Stop Corona! 1.THUIS Blijf zoveel mogelijk thuis
2.AFSTAND Houd 1,5 meter afstand
3.HANDEN Was vaker je handen
4.ELLEBOOG Nies en hoest in je elleboog
5.PAPIER Gebruik papieren zakdoekjes
Alleen samen krijgen we corona onder controle! 
#coronanederland",EENS
Sat May 09 21:19:23 +0000 2020,2978,"Het was vandaag erg druk in de trein naar Zandvoort. En dan is het nog niet eens 1 juni. Hoe krijgen we het het voor elkaar om 1,5 meter afstand te houden als straks nog veel meer mensen gaan reizen? #Nieuwsuur https://t.co/ykREb6naHc","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Nieuwsuur', 'name': 'Nieuwsuur', 'id': 93474576, 'id_str': '93474576', 'indices': [3, 13]}], 'urls': []}",False,40.0,0.0,False,False,,,nl,"Het was vandaag erg druk in de trein naar Zandvoort. En dan is het nog niet eens 1 juni. Hoe krijgen we het het voor elkaar om 1,5 meter afstand te houden als straks nog veel meer mensen gaan reizen? #Nieuwsuur ",ANDERS
Fri Apr 03 20:06:04 +0000 2020,1397,"@NOS Stel nu onmiddellijk een autoloze zondag in voor steden te beginnen a.s. zondag, maar ook voor het Paasweekend. Mensen zonder tuin/balkon kunnen dan veilig van straten gebruik maken en de 1,5 meter afstand respecteren.","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'NOS', 'name': 'NOS', 'id': 7174972, 'id_str': '7174972', 'indices': [0, 4]}], 'urls': []}",False,0.0,1.0,False,False,,,nl," Stel nu onmiddellijk een autoloze zondag in voor steden te beginnen a.s. zondag, maar ook voor het Paasweekend. Mensen zonder tuin/balkon kunnen dan veilig van straten gebruik maken en de 1,5 meter afstand respecteren.",EENS
Sat May 23 12:20:28 +0000 2020,1244,"@Killron198 Afspraak is, en je weet het, 1,5 meter. Ook buiten!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Killron198', 'name': 'Ron', 'id': 172669485, 'id_str': '172669485', 'indices': [0, 11]}], 'urls': []}",False,0.0,0.0,False,False,,,nl," Afspraak is, en je weet het, 1,5 meter. Ook buiten!",EENS
Thu Jun 18 18:13:44 +0000 2020,3185,"Ja hoor, natuurlijk. Het @NOS Jounraal meldde dat er niemand op de Dam besmet was en we kregen @P_Bruijning , die toch kwam uitleggen dat het een vorm van geluk was en een andere keer wel kan gebeuren....
Dus allemaal weer in je 1,5 meter hok..
#houdthetdannooitop","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'mauricedehond', 'name': 'Maurice de Hond', 'id': 39232421, 'id_str': '39232421', 'indices': [3, 17]}, {'screen_name': 'NOS', 'name': 'NOS', 'id': 7174972, 'id_str': '7174972', 'indices': [44, 48]}, {'screen_name': 'P_Bruijning', 'name': 'Patricia Bruijning', 'id': 2752130210, 'id_str': '2752130210', 'indices': [114, 126]}], 'urls': []}",False,293.0,0.0,False,False,,,nl,"Ja hoor, natuurlijk. Het  Jounraal meldde dat er niemand op de Dam besmet was en we kregen  , die toch kwam uitleggen dat het een vorm van geluk was en een andere keer wel kan gebeuren....
Dus allemaal weer in je 1,5 meter hok..
#houdthetdannooitop",ONEENS
Mon Jun 01 15:17:21 +0000 2020,149,"@jeroenwetzels Leeg vegen die handel!! Terassen moeten 1,5 meter aanhouden, stranden worden afgesloten ivm drukte.. maar die incompetente Halsema laat dit oogluikend toe!!","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ErikTiel', 'name': 'E®️ik.', 'id': 55312180, 'id_str': '55312180', 'indices': [3, 12]}, {'screen_name': 'jeroenwetzels', 'name': 'Jeroen Wetzels', 'id': 74600683, 'id_str': '74600683', 'indices': [14, 28]}], 'urls': []}",False,3.0,0.0,False,False,,,nl," Leeg vegen die handel!! Terassen moeten 1,5 meter aanhouden, stranden worden afgesloten ivm drukte.. maar die incompetente Halsema laat dit oogluikend toe!!",ONEENS
Fri May 08 14:10:00 +0000 2020,1172,"@Incredible_Audy @schollekop79 wijze raad, advies, waarschuwing? @schollekop79 begin bij @Incredible_Audy niet over de lengte van je #coronalul in deze #anderhalvemetersamenleving","{'hashtags': [{'text': 'coronalul', 'indices': [133, 143]}, {'text': 'anderhalvemetersamenleving', 'indices': [152, 179]}], 'symbols': [], 'user_mentions': [{'screen_name': 'Incredible_Audy', 'name': 'Enorm Verwend Kreng 💋', 'id': 263848725, 'id_str': '263848725', 'indices': [0, 16]}, {'screen_name': 'schollekop79', 'name': '𝕵𝖔𝖍𝖓', 'id': 952788176, 'id_str': '952788176', 'indices': [17, 30]}, {'screen_name': 'schollekop79', 'name': '𝕵𝖔𝖍𝖓', 'id': 952788176, 'id_str': '952788176', 'indices': [65, 78]}, {'screen_name': 'Incredible_Audy', 'name': 'Enorm Verwend Kreng 💋', 'id': 263848725, 'id_str': '263848725', 'indices': [89, 105]}], 'urls': []}",False,0.0,3.0,False,False,,,nl,"  wijze raad, advies, waarschuwing?  begin bij  niet over de lengte van je #coronalul in deze #anderhalvemetersamenleving",ANDERS
Sat May 02 06:03:52 +0000 2020,2348,"BREAKING!!!:uitgelekte brief d.d. 20-04-‘20 van Jaap Van Dissel,RIVM aan Drs. A. Berg,de zgnmde Directeur-Generaal van de Volksgezondheid,Min. van VWS over‘Covid-19’gft aan NIET te weten of 1,5 meter WERKT!Terwijl Rutte bedrijven nu de 1,5 m.  VERPLICHT en als NIEUW NORMAAL stelt","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'Moorkopje2', 'name': 'Moorkopje-YAHUSHUA IS THE WAY,THE TRUTH&THE LIFE🔥', 'id': 1225900926768209921, 'id_str': '1225900926768209921', 'indices': [3, 14]}], 'urls': []}",False,149.0,0.0,False,False,,,nl,"BREAKING!!!:uitgelekte brief d.d. 20-04-‘20 van Jaap Van Dissel,RIVM aan Drs. A. Berg,de zgnmde Directeur-Generaal van de Volksgezondheid,Min. van VWS over‘Covid-19’gft aan NIET te weten of 1,5 meter WERKT!Terwijl Rutte bedrijven nu de 1,5 m.  VERPLICHT en als NIEUW NORMAAL stelt",ONEENS
Sun Jun 28 16:36:20 +0000 2020,1192,@JanOoms9 1.5 meter oom agent geef het goeie voorbeeld. Anders moet je ons niet de les voorlezen,"{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'JanOoms9', 'name': 'Jan Ooms', 'id': 1176216585087926278, 'id_str': '1176216585087926278', 'indices': [0, 9]}], 'urls': []}",False,0.0,0.0,False,False,,,nl, 1.5 meter oom agent geef het goeie voorbeeld. Anders moet je ons niet de les voorlezen,EENS
